company Name,Question
Tubi, Nested SQL Questions.
ClassLink, Can you create a pivot table within Excel and sort from highest to lowest?
Vizant, Have you read any of our glassdoor reviews? 
Vizant, What experience do you have with analyzing data? 
BlackKnight, Resume stuff
WestSafetyServices, Never made it to the actual interview (see above).
Vizient," Staffing asked me about my experience in SQL, Tableau and VBA"
Morningstar," Written exam consists of 3 parts: 1 SQL senario, 30 number pattern questions, and 1 about file differences. You have 30 minutes to complete. "
Kingland, What is your biggest weakness?
IBM, Do you have SQL experience?
BloombergL.P., Why are you interested in Bloomberg?
KWInternational, What is your desired income? 
KWInternational, What is your status?
ModernAnalytics, Technical and validation of work through reports
TheNPDGroup, Share a time you had a disagreement with a coworker and how did you handle it?
YESPrepPublicSchools, I was asked to analyze achievement data and present it in a way that would have the best impact.
RandstadUS, I did not encounter a difficult or unexpected question
EastWestBank, Tell me about yourself
Sevatec, Why did you leave your previous job?
EastWestBank, Why do you want to leave your current position?
J.P.Morgan, What is Lasso different from Ridge Regression?
Criteo, How proficient of your skills
PrecisionBusinessSolutions," I believe they did have some interest in Greek affiliation while in undergrad. Not any particular sorority/fraternity... just that it appealed to them to have people who easily assimilate or conform to a group, which makes sense given the management style."
BeverlyHospital(Beverly), Discuss your previous projects. 
UniversityofFlorida, How do you handle dealing with a difficult team member?
LSQ, What do you know about Factoring 
OIAGlobal, Walk me through your work experience.... Why do you want to work here?
Equinix," How would you help us to be, where we want to be?"
CooperVision, Why are you applying?
MetroplitanArtCenterandServices, What problem that I saw in my former employer and what have I done to improve it.
KomodoHealth," SQL, Python and case studies"
UniversityofCaliforniaBerkeley, Give an example of how you deal with a large data set.
FDMGroup, Relational databases
Ediom, Do I know how to cross reference items with Excel
FDMGroup, What is your biggest strength/weakness?
AIMSpecialtyHealth, why are you leaving your current position?
BloombergL.P., Why do you want to work for Bloomberg?
BloombergL.P., What is your interest in Global Data?
TargetPointConsulting, How to deal with missing data and unbiased data?
BloombergL.P.," Given a flow chart of the workflow process, can you think of ways to improve the process and make it more effective?"
KLDiscovery, How would do respond to the volume of emails we receive on a daily basis?
Caterpillar, Do you prefer routine or diverse daily activities
NewYorkCityDepartmentofHealth&MentalHygiene, What are the three best qualities? What are you three worst qualities? Name a situation when ... (bad happened and how did you handle it?) etc.
PowerAdvocate, Primarily they ask about your resume and try to get to know you as a person. 
shopkick," Gave an scenario that if DBA did the wrong update and database missing part of data, how could you find out which part of data is missing."
L'Oréal, My experience with SAP and couple question like what would I do in certain situation.
GMFinancial, What comes under data science ?
GMFinancial, What comes under data science ?
InsightGlobal," Where do you see yourself in 1 year, 5, 10 and how do you plan on getting to these places?"
ClearwaterAnalytics, You have two ropes and a lighter and need to figure out when 45 mins have passed. With the knowledge that the ropes burn unevenly and that a rope lit on one end will take an hour to burn completely. 
Nasdaq, How do you handle clients
NewYorkCityDepartmentofEducation, Asked about data processing work you have worked on
BloombergL.P., Straight forward. Depends on managers.
UrbanScience, Have you ever dealt with a difficult employer/employee/client and how did you deal with them?
CapitalOne," The case was about a call center. FInding average call time (using weighted average) find transfer rate of calls, finding what the transfer rate must be reduced to in order to save the company $1 million per year."
"Compete,Inc"," They ask a bunch of logic questions, similar to the ones on the skill assessment. Looking mostly for the candidate's thought process and how they arrive at the answer."
KellyServices, The interview questions from Kelly Services were easy.
ClearwaterAnalytics, What do we do? Why do you want to work here? What was your favorite/least-favorite college course?
TwoSigma, Data analytics for NYC subway
NewYorkBloodCenter, Basic statistics questions
Hopjump, Quantitative Projects I'm working on; word problems; math-oriented problem solving; brainstorming causes for problems that may arise
TrueCar, Tell me a project you have done.
PrecisionBusinessSolutions, How does (insert experience) prepare you for this position?
RxSavingsSolutions, SQL Joins questions
AppliedPredictiveTechnologies, what did you do in your last job.
CapitalOne," Business focused case interview was challenging and put me in a position I was never in before. Knowing the facts and numbers were key, and despite my stumbling, I was able to continue thru the case with the interviewer."
NextGenerationEnrollment, What experience do you have with excel?
NextGenerationEnrollment, How long do you anticipate staying here?
Facebook, SQL queries based on the business model.
DassaultSystemes, Tell me about your Excel skills.
JohnC.FremontHealthcare, Do you know SQL? Do you know how to build a data warehouse?
BloombergL.P.," Given a process map, optimize the amount of time spent"
Cardlytics, How fast can you type?
Acumen, Tell me about your previous experience about health care policy research.
NetApp, Couple of core technical questions.
iStorage, Do you have experience with Git?
iStorage, Do you have any experience having to rewrite code?
iStorage, Do you prefer to work in Python or R?
iStorage, What about this position interests you?
Feedonomics, Do you need sponsorship?
FreshExpress, On a scale of 1-10 rate your excel and access skils.
SikkaSoftware, Q1. Describe the multiple linear regression.
FreshExpress, Tell us about yourself. 
84.51°, Brainteasers (especially estimating quantities or durations of time)
UNICEF, Manage child mortality data.
MathWorks, Say the alphabet backwards in morse code
JCSales, Can you describe what a hashmap is? What are the circumstances when you'd use one?
LansingCommunityCollege, What is R squared
IngramMicro," very basic questions of statistics (what is p-value, confounding variable, linear and logistic regression) and few questions were from sql."
Scivantage, Straight forward questions regarding background and experience.
BloombergL.P., Why do you want to leave your current employer?
IntegriChain, What is the most challenging project you have worked on and why? How did you succeed?
StateFarm, everything about data analytics.
MountCarmelHealth, Why the person left previously
CareDash," Brainteasers, not going to share"
Acumen," Explain in detail a project, preferably research, that you have conducted."
AT&T, the interviewer asked about the important project i did and asked few tableau questions and few SQL questions.
MDAndersonCancerCenter, I was asked questions specific to my skills and background. The questions were not difficult but this would vary for the type of role you are applying to
Mathematica, What programming languages are you most comfortable using?
Gallup, Do you get angry?
Mathematica, Why do you want to work for Mathematica?
NYULangoneHealth, Draw on prior examples of dealing with difficult people
Mathematica, What reporting systems have you worked with?
FSA, What do you know about the position?
BlueApron, How I would plan meals
FSA, What do you know about the contract?
Lyft, Have you worked with large data sets before and if so how to you identify potential data accuracy issues?
GAMEVIL, Briefly introduce yourself.
GAMEVIL, Why did you apply for this company?
GAMEVIL," What do you think is the main role of this position, what do you think will be the first tasks that you will have to do, and how will you approach analyses when such duty is assigned?"
IndianaHealthInformationExchange," If I asked you to make a PB&J, what would you say?"
WestSafetyServices, Please describe a difficult customer interaction and how you handled it.
AppDynamics, Approach to analysis when some present data either has missing values or is messy 
GAMEVIL," Briefly explain your career goals (e.g. whether you would like to stay in the gaming, specifically mobile gaming, industry or data analysis field)."
GAMEVIL," Tell us about pro's and con's of yourself, and your mindset when you must carry on tasks that you do not like."
NTTDATA, Tell me about a time that you adapted to change.
DraftKings," Phone Interview #1) You have 4 bills in a bag, $1, $5, $10, $20. Expected value question with a couple different variations."
TwoSigma, What got you interested in finance?
Indeed, Explain your favorite Machine learning model
MorneauShepell, questions on pivot tables 
HCLTechnologies, What qualifications do I have?
Amrock, Why do you think you are fit for this position?
Technoform," A lot about my resume, excel skills, and my understanding of the position. They wanted to make sure I was a good fit for the position and company. "
FisherInvestments, Case study related to improving website performance. How to evaluate results of A/B test. Open ended. SQL test. Discussion about the role and the types of work that is done. 
ABCFinancial, Basic questions involving my experience and knowledge of the tech and tool to be used in the day to day job
Etsy, How should we calculate conversion rates? What data should we need? Write the SQL to calculate it a various level. 
Clip," Standard interview questions, lots of problem solving activities."
UnitedHealthGroup, Describe a process or piece of work that was challenging and how you solved it?
BloombergL.P., Why Bloomberg? What is fintech?
Walmart," SQL internet test, make plots in R/python"
AdvisoryBoard," For the project you are currently working on, what are some of the ways you are going to validate the model?"
PLMarketingInc., Have I ever worked with raw data and if I knew about data cleaning process
AlibabaGroup, Talk about your resume
EncoreCapitalGroup, Wanna be McKinsey and Bain Co. consulting case interview style questions...
Conduent, Tell me about your experience ?
KLA, Past Projects/Why are you a good fit
ArgusInformation&AdvisoryServices, Logic questions 
EncoreCapitalGroup, Basic arithmetic math questions with some logic
Nielsen, How good are you working as part of a team? 
Nielsen, What is your notice period?
CDSGlobal, tell us abt ursef? how do u deal with customers? and how are ur technical skills?
Nielsen, What type of projects have you worked on?
Nielsen," When the hiring manager called me, she just waited for me to say anything. This is out of my expectation. I knew I have to briefly introduce myself at that time but I was stuck though."
Nielsen, How good are you using excel? 
Nielsen, Tell me about your background
NYULangoneHealth," I have a fairly large recession-gap in my work history. They did not ask too many questions on that, they were more interested in hearing about my current work experiences."
Anheuser-BuschInBev, What are the constraints you need to keep in mind when using a linear regression?
VerusInvestments, Go through your resume. Your understanding of this job. What do you know about Verus. When will you be able to work.
NationalCenterforSupercomputingApplications, How to slice an array based on a threshold 
AmericanExpress," How do you handle conflict? How you handled a challenge? Behavioural interview questions STAR. The interview was difficult as they were specific, they want detailed information of what you did."
Billtrust," Test is not difficult. Since without experience with it before, I got only 65%."
Bloom, How did you hear about our company?
Kroger, Can you use Excel
FirstReaction, What do you know about us?
Cambria, Tell me about yourself
Bomoda, data analysis: how to deal with big data set
DuPont, What would you do if you find your boos made a mistake?
Bomoda," sql: group by, having"
FirstServiceResidential, How are your database management skills?
NYULangoneHealth, Where do you see yourself in five years?
FirstServiceResidential, Do you work well under pressure?
Recommind," I was asked if I have fill up the company hall room with balloons, how many balloons would it take ?"
FirstServiceResidential, Where do you see yourself in 5 years?
FarmersInsuranceGroup, Please describe yourself
ThomsonReuters, Walk through resume. Discussed in detail of each internship experiences and school work. Also tested my knowledge of the financial markets and news
BoschSecurity, What is your experience with working in a team and what is your experience with forecasting
ArkansasStateUniversity, What would you do if you were given the task of analyzing data that had been collected but not yet entered into a computer?
Bomoda, data analysis: how to define keywords for social media comments
GoaheadSolutions, What shift I would be willing to work.
UnitedHealthGroup," Three sisters sitting next to each other, one always lied, one always told the truth and the third would either lie or tell the truth. Was given some conditions, and asked to determine in what order they were sitting. There was another question about cutting a strange shaped cake in half."
Children'sHealthcareofAtlanta, What are your short term and long term career goals? 
MAXIMUS, What classes are you taking/What experiences make you a good fit here?
WarnerBros.," Mostly theoretical questions to test my analytical thinking, for example how would you classify video game players? How would you measure player engagement? etc"
BloombergL.P., They asked about your goals and general questions? Not too tough...
Etsy, What would you improve about Etsy? How would you test and evaluate your suggestion?
DLL," In-deoth questions about my passions, and how I think about data. There were also questions about the differences between programming languages."
GeneratorMedia+Analytics, What experience do you have in the field of Analytics?
GMO, Go over your resume. What is your favorite class during college
ENSO, Why do you want to work here? Why do you want this particular position?
Conduent, Tell me what brings you to this position ?
LouisianaSupremeCourt, How do you performance when you cannot meet the due.
Conduent, How many years of ex you have with Sql queries ?
DLL, Basic behavioral questions and how my experience related to the position.
Conduent, A couple of small sql queries to check skills ? 
CrossixSolutionsInc., Compare and critique advertisements of two different brands of diabetes treatments.
AllianceCollegeReadyPublicSchools, What is an area(s) of strength and an area(s) of growth?
CrossixSolutionsInc., Assess the impact of a marketing campaign.
CapitalOne," Case studies are pretty standard, but sometimes you can get tripped up on questions."
ShimpukadeGroup, Where do you see yourself in 10 years time
AllianceCollegeReadyPublicSchools, Why do you want to work for the Alliance?
Reputation.com, They are essentially looking for a Data Analyst (cheaper Data Scientist) with strong NLP domain expertise.
NeubergerBerman, No Questions asked about my profile.
Petco, Do you know how to use R-Studio?
VIGOIndustries, They expect to give some kind of hands on test on (excel and sql ) after calling onsite and without any prior notification. 
Petco, What type of data models have you built?
LexisNexisRiskSolutions, what is the regression description? what is the difference between logistic and linear regression ?
Petco, Tell me about your programming abilities?
Petco, How would present your findings to a high-level executive?
SharkNinja, Describe a time where you had to work with external groups within your organization to accomplish a goal.
FSA, What do you know about asset forfeiture?
TravisCreditUnion, What is big data
TravisCreditUnion, what are your career goals and how will this internship be helpful in achieving your career goals.
TBC, How would you solve (technical problem)?
TBC, (After introducing the position requirements:) Walk me through your resume with only what is related to this job.
VaxServe, There was no question to be answered
Boeing, Describe the most difficult paper you had to write. Professional or academically.
Cambria, Do you have experience working in a manufacturing setting?
MissionCapitalAdvisors," SQL - Joins, Bridge Table, Triggers and few more basic questions Informatica Database concepts"
St.CloudStateUniversity, Just basic statistical questions
UnitedHealthGroup, Certification
Apple, Job related questions - although almost none of them had to do with the description I got from the recruiters. It was like applying for a different job. Either the staffing agency or Apple should create clearer job descriptions and not let their time and the candidate's time to go waste.
MunicipalSecuritiesRulemakingBoard, Asked about your experience with programming languages as it relates to data analysis and research. How comfortable and willing are you to continually learning and sharpening your analytical tool set and programming languages.
TAG(CA), What is your background
PaulHastings, What is current salary and how much are you looking at?
GrandRounds, Tell me about your background and skills related to this role. 
GrandRounds, Tell me about yourself.
PeriscopeData," If you had 10 million dollars (a sufficient amount of money to not have to work) coming out of college, where would you be and what would you be doing?"
CapitalGroup, Talk about a time when you learned something new.
CapitalGroup, Why Capital?
GrandRounds, What do you dis/like about your current work?
Slalom, Most questions were based around my past experience and projects that I had worked on.
OpenX," (In reference to the skill test) If we re-wrote this test, what should we include to make it more comprehensive? Why?"
BloombergL.P., What does our market data analyst do?
SIRVA, Where do you see yourself in 10 years?
Telekenex, All the questions are common questions.
UncommonGoods, Gave me a document containing questions
OperaSolutions, Asked to solve a probability problem (find the probability of a false positive using detection software with a given fail rate and a population being tested with a given proportion of positives).
IntegraFEC," Both are mostly about the projects I've done and how I did them. Behavioral question like if your boss asks you to change results to make them look better, would you do it or not."
Intuit," What are the methodologies and measurements you use to manage short, medium, and long term goals?"
CareSource, Describe a time when you had a difficult time with a colleague. 
IQVIA, Role play how you would talk to various people
Cintas, Describe your experience with data analysis.
Genentech, How do you assess your agility?
Citi, SQL question
IHME," coding experience, why IHME, and some behavioral questions"
Target, Tell me about yourself.
PremeraBlueCross," tell me how you do under pressure? tell me how ou manage multiple tasks? tell me about the time you did not agree with the majority? tell me about your most exciting project? what is the format of a simple query How do you join two tables? estimate number of Starbucks shops in WA? and lots of detailed questions about your resume...what did you mean by XYZ in your resume? how you did ABC projects, give me a detail description of the project, methods and outcomes. what is one thing that you could have done better in XYZ project?"
WoodMackenzie," Online Assessment had questions on SQL, Python, Excel. Quite difficult. The on-site data exercise was quite lengthy but easy if you have a good knowledge of Pandas and SQL. The technical round had basic questions, just to check your experience and it aligns to the role."
JohnDeere, Run through past work and education and apply them to this position
SimpleFinance," Questions about my knowledge of/interest in machine learning, background in statistics"
CoverMyMeds, What sort of data analysis experience do you have?
SimpleFinance, They asked how well I cope with distraction.
DIAAssociates," You are given a set of scales and 12 marbles. The12 marbles appear to be identical. In fact, 11 of them are identical, and one is of a different weight. Your task is to identify the unusual marble and discard it. You are allowed to use the scales three times if you wish, but no more."
Experian, What are three things that you are working on as areas of development?
ClearwaterAnalytics, most of the logic puzzles are from the internet
BNYMellon, Behavioral questions like describe a time when you lead a project and some of the challenges you faced. 
Groundspeed, Would you be willing to learn python 
Auto-OwnersInsurance, Why do you choose us? 
InComm, Why InComm of all places?
StarcomMediaVestGroup, Mostly behavioral questions. the usuals: what would you do when there is a conflict? or deadline? how would you resolve issues? your weak point? etc... 
FairWarning, All questions were pretty standard. Nothing stuck out to me
Compass," Reading comprehension? The guy basically described to me their existing workflow to a problem, and had me describe the different possible outcomes."
ReynoldsandReynolds, Fraction question on the online assessment.
Atlassian, past experience
Rc4wd," Manager showed the ""tasks"" for this role on his computer...then asked, is this something you are interest in? Are you willing to help out XXX to talk to supplier or maybe translate a few letters and such. Why do you want to apply this job? etc... I think you are overqualified...."
BloombergL.P.," 1st Phone Interview Questions: -What interests you at Bloomberg? -Who are our customers? -Who are our competitors? -What is the most relevant position to this job? -Where have you gone above and beyond? -Process improvement that you added value to the team? -How does this role fit into the career aspirations? 2nd Phone Interview with Team Leader: -When have you identified a problem along a process and enhanced it or came up with a way around it. -What do you do to ensure deadlines are met? -Give me a time where you have improved a process? -Do you follow Financial News? Give me an example? -What skills have you developed that you would apply here at Bloomberg? -What interests you in global data? -If I were to talk to your manager, what attributes would he say were successful and what could you work on. -Have you ever performed a self-evaluation on yourself and thought you could do something better and what steps did you take? -As a PM you are working with a lot of people. If I were to talk to them, what were areas you did well and areas you could improve on? -As an employee at Bloomberg, what would cause you to look for a new job?"
Apple," it was not a hard interview, some of them tell us about your background, why you choose to be a part of our company, what do you expect from your new position"
McKesson, Why should I hire you?
McKesson, Tell me more about your background.
PlantConstruction, They asked me more detail about the courses I took in Uni.
WalletHub, Why do you want to work for wallethub
Comscore, Given three sets of usage statistic data and had to match them to a customer company based on relevant characteristics
PitchBook, How would you organize a database involving different articles about companies?
TinyCo," At one point we were discussing how medical research tracks patients over time. The moral of the story is that make sure you know what you are talking about and don't try to bs the interviewer. Even if they don't know the field, they are happy to discuss it in depth."
Zillow, Explain a situation where you had to manage accuracy vs urgency?
HorizonMedia," Typical interview questions relating to analytics - tell us about a challenge you had to overcome, a mistake you made and how you handled it, etc."
CapitalOne," Determine average daily cost or profit, then tweak the initial set of variables for new scenarios and finally determine a break even point."
Acumen, What were some of the methodological weaknesses in your thesis? 
Google, Data analyst position 1. How do you find the number of plumbers in San Francisco 2. If you were in charge of staffing in which area would you hire more people 3. How do you increase the user experience of you tube ( in terms of ads)
VisaInc., Why would you like to work at Visa?
KellstromAerospace, What is your knowledge on the aviation industry? How familiar are you with excel? are you comfortable with score cards? can you sort out large sets of data? 
ArgusInformation&AdvisoryServices, What is the difference between Delete and truncate?
CapitalOne, Can't recall any specific questions as the interview was 3 years ago
Equifax, There wasn't really any unexpected or hard questions.
ValenceHealth, Why do you quit the last job?
DeVryUniversity, How would you handle a situation where someone thought that your data was wrong?
ArgusInformation&AdvisoryServices," Different types of joins , explain with example"
ArgusInformation&AdvisoryServices, Sequence of using Having and group by in a SQL statement(what comes first?)
VisaInc., what functions can I perform using a spreadsheet. who would be your first line of contact to report a missing data you're keeping record of?
ArgusInformation&AdvisoryServices, How did you hear about Argus and Why Argus?
WeatherAnalytics, What can you bring to the company?
BlueApron, Describe a time when and behavioral questions.
BlueApron, Explain why do you want to work at Blue Apron
DukeUniversity, What interests you about the job?
SevenCorners," What would you do if you had two or more pending tickets with high priority levels, and then the CEO walks up and demands you drop everything to work on his request?"
QuartzHealthSolutions, How many phone books are delivered in New York City each year?
LibertyMutualInsurance," Generally, how would you approach problem X, with the goal of Y?"
"Premier,Inc."," Tell us about your self, why are you on the job market?"
Storm8, Describing their games
NobleGroupLimited, General and typical questions about yourself and your experience. Compensation and relocation.
ArizonaDepartmentofCorrections," Puzzle ""Three Light Bulbs & Switches in a Room"": A windowless room contains three identical light fixtures, each containing an identical light bulb or light globe. Each light is connected to one of three switches outside of the room. Each bulb is switched off at present. You are outside the room, and the door is closed. You have one, and only one, opportunity to flip any of the external switches. After this, you can go into the room and look at the lights, but you may not touch the switches again. How can you tell which switch goes to which light?"""
QuickenLoans," In the first round, they asked me two behavior questions and some details in my resume"
L'Oréal, Tell me about yourself How was your experience working at different projects and domains? Do you prefer data analytics or database (back-end)?
AllWebLeads," Tell me about a time where you did a more in-depth analysis be it at work, school or your own free time"
EvolentHealth," Technical questions in addition to future goals, expectations from Evolent etc."
Honey, What software are you most comfortable working with?
BloombergL.P., what points of yours would act as a plus or minus for this job
Lucas-Milhaupt, How long have you been an analyst?
BloombergL.P., tell me about your data management experience
BlueCrossBlueShieldofMassachusetts, Where will you be in 5 years
BloombergL.P., introduce yourself
BloombergL.P., what is your strength and weakness
HelzbergDiamonds, How do you plan to achieve your sales goals?
CapitalOne, What is one current innovation in technology that excites you?
BloombergL.P., why are you interested in bloomberg. what are your career aspirations
CapitalOne, Where do you look to find out about new technology?
BostonPrivate, How to extract the most active user in the database
BloombergL.P., what kind of work do you enjoy the most or least
BloombergL.P., how do you deal with conflicts
VisaInc.," Most of the questions were around the resume and my current skill sets. Most of the interview panel was interested to know what I bring to the team/organization. I was also asked to share my thoughts on certain business problems where they wanted to analyze my critical thinking ability. There were also few useless canned questions like ""How does visa make money?"" ""What do you know about Visa?"" ""Teach me something new"" ""best manager/ worst manager you have had"". Nothing that makes you hit a wall. I was given a one liner case study asking me to analyze a certain event that happened in the past. There was no data/business questions/instructions provided. It was basically a very open ended business problem but I did put in a lot of effort into the case study and the panel was very pleased with the insights that I presented. "
Uber, What is the market size for Uber in the US in large cities? How many drivers are needed?
Uber, What's your process for prioritizing work?
ScienceSystemsandApplications, Where do you see yourself in five years?
Uber," If Uber gave you $100,000,000 to develop a new product line, what would you do?"
Uber," Given a revenue transaction table that contains user_id, timestamp, and revenue, how would you find the third purchase of every user?"
Uber," A car starts driving at 60 mph, one hour later a car leaves the same position going 80 mph. How much time will pass until the second car catches the first?"
FloridaDepartmentofHealth, Tell me about yourself?
Uber," A company called GardenCo makes two drinks, Slurp and Cola. Both sold $6,000,000 last year, while the cost of goods sold for Slurp was $4,000,000 versus $2,000,000 for Cola. The gross margin for Slurp is therefore $2,000,000, and the gross margin for Cola is $4,000,000. The delivery expense last year was equal at $2,400,000 each, while other expenses were $600,000 each, giving a final net income of -$1,000,000 for Slurp and $1,000,000 for Cola. Given that sales per store are generally 2 times more for Slurp versus Cola, and that delivery costs are mixed, how would you allocate GardenCo's drink production?"
Uber," Given three tables, user_dimension (user_id and account_id), account_dimension (account_id and paying_customer), and download_facts (date, user_id, and downloads), find the average number of downloads for free vs paying customers broken out by day."
QuickenLoans, Why do you think this is a good fit for you?
Logic20/20, Typical consulting/analyst questions.
Welltok," Mainly they asked me to go through my resume so the questions were related to my previous experience on MS excel and my academic project on ETL and SAS. Overall, the interview was good had a positive though to crack it but they eventually wanted a candidate who has core experience in Data transfer files like FTP, SFTP, Data bricks etc"
Axtria, Give an example of a time you overcame adversity.
O3bNetworks, Tell us about an obstacle that you faced in your current position and what you did to overcome it.
Acumen, Why did you use a scatter plot to answer this question.
Celltrion, What are my strengths and weaknesses
Vizient, Can you do vlookups? Can you handle large datasets? Can you do simple math?
Luxottica, How do I prioritize work?
EarnestResearch, What is one weakness you cant spin into a strength?
EarnestResearch, Tell me about an occasion where you changed your mind when provided with new information.
RussellInvestments, Why would you be successful in this role?
RussellInvestments, Walk me through your resume.
CancerTreatmentCentersofAmerica, Explain your previous roles. 
CapitalOne, Behavioral quetions: Tell us time you reached out to an expert. Tell us a time you converted a goal into a realistic plan.
MankatoClinic, Can you explain your resume
ChicagoPublicSchools, Describe how I would source talent to fill a teacher position.
Moody'sAnalytics," case study, about default experiences of a company."
TheOhioStateUniversity, What is your biggest fear?
Bluecore, An exploration and summary of the data.
GE," normal question, vlookups, pivotables etc."
DIAAssociates, probability of seeing a vehicle in 5 mins....if the probability of seeing one in 20 mins is given.
Cvent, what to do with outlier
MassachusettsGeneralHospital, solve quadratic function MCMC
BloombergL.P., What interests you about Finance and Technology? Why Bloomberg? Who are our competitors? Describe a work experience where you were technically challenged and how did you overcome the challenge? They ask a lot about work experience.
ComputerMarketResearch, Do you know excel? 
BJCHealthCare, How do you work under pressure when working on a project?
DynamicPro, What is the best work scenario for you day to day
OaklandUnifiedSchoolDistrict, Give some examples of how you have used data in the past to answer questions or solve problems.
StateFarm, What initiatives did you take in a group environment
StateFarm," Typical interview questions (tell me about yourself, strong/weak points, etc)"
StateFarm, What kind of transformation is happening with current data
Geotab, What was your most difficult project
ProgressiveInsurance, Tell about a project that you found hard. What did you make and what tools did you use?
CompStak, Excel sheets
ProgressiveInsurance, Tell me about a course you struggled with in school.
Convoy, Tell me a time when you had to step back a bit in your work
Convoy, walk me through your best accomplishment at work
TheHonestCompany, Focused on Machine Learning experience
UnitedHealthGroup, Tell me about yourself
IMFlashTechnologies, Tell me about a time when you had to make a tough decision.
IMFlashTechnologies, Tell me what you know about a data analyst's role.
Merck," coding iuclude R, Python, SAS one phone inteiview, 2 onsite interview, rcruiter ask my background, and project did before, researcch experience, skills, and worte code"
QuestBridge, Can you tell me about a situation where you had to take initiative and learn something on your own?
IMFlashTechnologies, Tell me what insight do you gain from this graph.
IndianaUniversityHealth, Q: Tell me about yourself
MérieuxNutriSciences, What would someone you have worked with say about you?
ICF," Basic behavioral questions, a few SQL concepts, what are the tools you are familiar with."
Addepar, Tell me your background. 
ExpressEmploymentProfessionals, What are your strengths? What are you biggest achievements? What are your weaknesses? How do you try to improve these ? 
Lucid, Tell me about your projects about R or VBA.
BargainHunt, Projects description and details.
Flipkart, probability
Flipkart, logical reasoning
Flipkart, SQL joins
DireWolfDigital, After the interview I was assigned a take home assignment to complete in 48 hours.
SPHAnalytics, What type of work environment do you like to work in?
CapillaryTechnologies, SQL queries
EmblemHealth," They asked me why I wanted to switch to a data science role, since at the time I was working in an actuarial role at another company."
Inktel, Are you good with excel? Can you sit for long hours while doing nothing? Do you live nearby?
PetrolinkUSA, Basically analytics questions and your proficiency in excel and logical questions. 
Andy'sFrozenCustard, - project experience -strength and weakness -data analysis experience and programming skills 
TIAA, Describe the project you've done. 
MetTel, Basic HR questions Excel online test SQL knowledge test
BloombergL.P., What item will you most likely to remove from your resume？
OptimaDirect," Honestly, I cannot remember. I remember discussing data quality assurance, working with clients, etc. That's the reason I believe I was made an offer, we were a good fit."
Moody'sAnalytics, Typical SQL questions (4 joins)
Comscore, What do you know about Comscore? 
Moody'sAnalytics, Your detailed past experience on your resume.
Cyrus, Have you worked in Data Entry before? And how did you like it?
L'Oréal," They wanted me to provide confidential reports from my previous jobs, which i continuously told them I legally could not do that. But they still kept asking me to pull them up for them to see "
SavetheChildren, Tell us about a challenging project you managed.
SPINS, Tell me about yourself. About the company.why interested. That's all. I asked multiple question to them .
JumpTrading, What is the most efficient way to remove a node from a linked list?
Moody'sAnalytics, Tableau question: difference between dimensions and measures.
GEICO, The project you worked on previously
St.JudeMedical," Background, educational background. "
CalStateEastBay, Describe any project that was successful and also one project which was unsuccessful and why?
DoctorsHospitalatRenaissance, Explain your past experiences working with data.
Google, What are the keywords in the phrase: how many cups are in a gallon? 
CalStateEastBay, How would you deal with a non-technical person and explain business needs?
CalStateEastBay, Describe the figure ( random figure ) in your own words.
martinwolfM&AAdvisors, They asked me about my past experience in relation to the position and to list out all the things I have experience with in Salesforce. 
CalStateEastBay, What is a the difference between a process flow and process?
PCSGlobalTech, Asked questions related to SQL and Databases
MaPS, What is involved in typical data analysis?
LiveCareer, It was more related to handling a case in web analytics in order to improve the performance of the site or a product. 
Target, Tell me about a time when you worked in a team.
ArizonaSupremeCourt, Q: What kind of tools and programming software have you used before?
Target, Tell me about a time you had to convince people you were right for a leadership position.
ArizonaSupremeCourt, Q: What kind of data have you worked on? 
Target, What interested you most about Target?
ArizonaSupremeCourt, Q: Can you describe a time when you had to out of your way and do something that would have benefitted the company? 
Target, Tell me about a time you worked on a dysfunctional team.
Target, Tell me about a time you had to make a difficult decision.
LeprinoFoods, What is your SAP experience
DEFENDERS, Tell me about a time when you made a mistake and how you learned from it.
"Discovery,Inc.", What other tools are you using?
FoxGuardSolutions, What do you know about patching?
SutterHealth, How do I feel I will contribute my skills to this position.
DIAAssociates, Why consulting; why us; long term career goal.
BolthouseFarms, How much are you looking to be paid
BolthouseFarms, Do you have any references
OregonMedicalGroup, How much experience do I have with any programming languages.
BolthouseFarms, What kind of work experience do you have
TwoSigma, Never get a feedback. They interview a lot of people to give out only one offer.
MolinaHealthcare, Never got to this stage.
CapitalOne, what is the project you are most proud of?
FreedomPop, Nothing really. 
Aon, Dealing with a difficult co-worker/situation. 
OnshoreOutsourcing, Tell me about yourself.
HorizonBlueCrossBlueShieldofNewJersey, To name software that I had an intimate knowledge of
CACIInternational, there were no difficult questions.
AmericanCreditAcceptance," What are the variables used for a person's auto loan data set? Look, it comes down to the poor quality vehicle the customer has to buy with the loan they are given. The vehicle will end up failing/breaking down, thus forcing the customer to take out another loan to get another vehicle. It's the only way ACR generates revenue. Poor strategy"
Ameren, They asked me if I could tell them how to find validity of a model
TotalSafety, Tell me about your self.
CommunityHealthChoice, Tell me about your health insurance experience.
POPSUGAR, What is your role at the current company and what do you usually do?
TheCoca-ColaCompany, About reliability of machines
MINDResearchInstitute, Why I was interested in the position
TelogicalSystems, How would this job help you with your career plans?
